customer_id,age_group,customer_tenure_months,customer_tier,industry,region,annual_spend_usd,engagement_score,preferred_channel,interaction_date,interaction_channel,issue_category,first_contact_resolution,response_time_hours,satisfaction_score,escalation_level,sentiment_score,idea_submitted_by,idea_submission_date,idea_category,expected_impact,development_timeline_months,required_budget_usd,risk_level,customer_driven_idea,implementation_status,implementation_start_date,implementation_completion_date,actual_budget_usd,success_metrics,roi_multiplier,customer_impact_score,business_value_score,innovation_efficiency_ratio,customer_loyalty_index,employee_engagement_score,market_impact_scope,total_innovation_value,customer_lifetime_value,efficiency_score,idea_to_implementation_days,budget_variance,performance_tier
CUST_930,18-25,79,Silver,Healthcare,Azerbaijan,12643.01,45,Email,2025-05-23,Social Media,Product Feature,False,65.4,4,2,-0.72,AI Analysis,2025-10-06,Product Improvement,High,18,38989.28,Medium,True,Completed,2025-10-28,2025-11-19,33005.95,Partially Met,3.81,7.0,10.0,0.61,6,10,Local,48169.87,83233.15,0.55,44.0,-0.153,Medium Performance
CUST_931,26-35,63,Platinum,Retail,Kiribati,42614.99,34,Email,2025-04-25,Chat,Complaint,True,2.4,5,2,-1.0,Employee,2025-10-08,Customer Experience,Medium,3,73132.13,Low,False,In Development,,,55445.15,,2.81,5.0,6.0,0.8,7,8,Local,0.0,223728.7,0.61,,-0.242,Medium Performance
CUST_932,26-35,69,Silver,Education,Kazakhstan,539.28,61,Phone,2025-08-18,Phone,Billing,False,66.6,3,2,0.46,Customer,2025-09-22,Customer Experience,Low,16,29948.66,Low,True,Completed,2025-10-08,2025-11-13,26358.41,Below Targets,2.87,8.0,10.0,0.76,4,2,Local,1547.73,3100.86,0.59,52.0,-0.12,Medium Performance
CUST_933,18-25,38,Basic,Education,Reunion,16450.42,32,Social Media,2025-08-08,Social Media,Suggestion,False,30.9,5,1,-0.9,Management,2025-06-26,Service Innovation,High,2,10890.62,High,False,Under Review,,,55445.15,,2.81,5.0,6.0,0.35,10,2,Regional,0.0,52093.0,0.56,,4.091,Medium Performance
CUST_934,18-25,9,Gold,Healthcare,Maldives,21940.14,69,Social Media,2025-05-17,Phone,Suggestion,True,68.1,1,2,0.6,Customer,2025-07-21,Service Innovation,Medium,4,5488.39,High,False,In Development,,,55445.15,,2.81,5.0,6.0,0.44,3,6,Regional,0.0,16455.1,0.48,,9.102,Medium Performance
CUST_935,18-25,53,Basic,Healthcare,Chad,43254.38,75,Phone,2024-12-11,Phone,Suggestion,True,27.1,3,1,0.41,Employee,2025-07-14,Product Improvement,Medium,2,6226.59,Low,True,Completed,2025-07-23,2025-11-27,7170.18,Partially Met,4.9,6.0,1.0,0.64,3,3,Regional,211946.46,191040.18,0.56,136.0,0.152,Medium Performance
CUST_936,18-25,13,Gold,Healthcare,Jersey,1851.77,53,Social Media,2025-01-28,Email,Billing,False,5.9,3,3,0.18,Employee,2025-09-30,Product Improvement,High,13,43017.07,Low,True,Approved,,,55445.15,,2.81,5.0,6.0,0.2,3,5,Local,0.0,2006.08,0.34,,0.289,Low Performance
CUST_937,18-25,41,Silver,Education,Tunisia,6959.34,86,Phone,2025-10-02,Email,Product Feature,False,10.5,1,1,0.92,Customer,2025-11-03,Product Improvement,High,7,26346.57,Medium,True,Completed,2025-11-10,2025-11-15,22940.49,Met Targets,3.39,6.0,3.0,0.51,2,4,Local,23592.16,23777.74,0.52,12.0,-0.129,Medium Performance
CUST_938,26-35,94,Gold,Finance,Rwanda,41703.99,53,Chat,2025-07-03,Chat,Technical Support,True,22.3,5,2,-0.4,Management,2025-07-28,Service Innovation,Medium,14,79512.08,Low,False,Rejected,,,55445.15,,2.81,5.0,6.0,0.44,5,3,Global,0.0,326681.25,0.49,,-0.303,Medium Performance
CUST_939,18-25,94,Gold,Healthcare,Portugal,22144.64,59,Social Media,2025-07-05,Phone,Product Feature,False,13.2,4,1,-0.29,Customer,2025-10-15,Customer Experience,Low,6,99730.6,Medium,False,Under Review,,,55445.15,,2.81,5.0,6.0,0.31,7,3,Regional,0.0,173466.35,0.53,,-0.444,Medium Performance
CUST_940,26-35,112,Basic,Education,Gambia,45848.06,54,Chat,2025-01-21,Email,Product Feature,False,56.5,3,1,-0.5,Management,2025-07-10,Process Optimization,Medium,15,77968.01,Medium,False,In Development,,,55445.15,,2.81,5.0,6.0,0.63,6,4,Global,0.0,427915.23,0.59,,-0.289,Medium Performance
CUST_941,55+,90,Platinum,Healthcare,Jamaica,38213.52,99,In-Person,2025-09-01,Help Desk,Product Feature,True,11.5,2,3,0.51,AI Analysis,2025-07-19,Technology Upgrade,Low,5,30483.21,Medium,False,Completed,2025-08-31,2025-11-25,38063.39,Below Targets,4.78,9.0,4.0,0.36,4,5,Regional,182660.63,286601.4,0.58,129.0,0.249,Medium Performance
CUST_942,55+,43,Platinum,Healthcare,Slovenia,33603.42,4,Social Media,2024-12-05,Email,Account Management,True,21.7,4,3,0.28,Customer,2025-06-08,Technology Upgrade,High,12,86183.97,High,True,Completed,2025-09-13,2025-11-08,123058.3,Met Targets,3.63,2.0,1.0,0.3,8,4,Regional,121980.41,120412.26,0.38,153.0,0.428,Low Performance
CUST_943,26-35,49,Basic,Retail,Martinique,34711.1,100,Email,2025-05-12,Email,Product Feature,False,58.7,5,3,-0.96,Employee,2025-08-07,Technology Upgrade,Low,9,57810.24,Low,True,In Development,,,55445.15,,2.81,5.0,6.0,0.42,4,10,Regional,0.0,141736.99,0.61,,-0.041,Medium Performance
CUST_944,46-55,51,Silver,Finance,Aruba,32300.99,19,In-Person,2025-03-04,Phone,Account Management,False,25.1,4,1,0.83,Employee,2025-08-21,Service Innovation,High,15,14730.77,High,False,Completed,2025-08-28,2025-10-31,15861.92,Partially Met,2.78,2.0,2.0,0.25,7,7,Global,89796.75,137279.21,0.38,71.0,0.077,Low Performance
CUST_945,36-45,73,Platinum,Technology,Turkey,31210.88,58,Email,2025-06-29,Social Media,Suggestion,True,16.1,2,3,-0.78,Customer,2025-08-04,Technology Upgrade,High,6,35640.53,High,True,Completed,2025-10-16,2025-10-17,47874.12,Met Targets,3.05,5.0,10.0,0.13,2,4,Local,95193.18,189866.19,0.3,74.0,0.343,Low Performance
CUST_946,26-35,35,Gold,Healthcare,Jamaica,24073.78,86,Social Media,2025-02-02,Social Media,Suggestion,True,68.9,3,3,0.59,Management,2025-08-20,Product Improvement,Low,18,79917.1,Medium,True,Under Review,,,55445.15,,2.81,5.0,6.0,0.79,8,10,Local,0.0,70215.19,0.82,,-0.306,High Performance
CUST_947,18-25,10,Gold,Education,India,5011.47,52,Email,2025-08-04,Chat,Complaint,True,55.7,1,2,0.31,Employee,2025-06-21,Product Improvement,High,17,56620.3,Medium,False,Rejected,,,55445.15,,2.81,5.0,6.0,0.83,1,2,Global,0.0,4176.23,0.48,,-0.021,Medium Performance
CUST_948,55+,6,Silver,Finance,Saint Vincent and the Grenadines,7646.78,99,Phone,2025-07-20,Chat,Complaint,False,22.1,3,1,0.99,Employee,2025-09-18,Customer Experience,High,3,43121.24,High,False,Under Review,,,55445.15,,2.81,5.0,6.0,0.49,10,2,Local,0.0,3823.39,0.83,,0.286,High Performance
CUST_949,55+,49,Basic,Technology,France,16534.31,62,Email,2025-09-09,Email,Account Management,True,15.0,2,3,-0.8,Management,2025-06-29,Product Improvement,High,10,90715.01,High,True,Completed,2025-09-25,2025-10-17,131808.61,Exceeded Targets,1.8,2.0,3.0,0.77,8,5,Regional,29761.76,67515.1,0.73,110.0,0.453,High Performance
CUST_950,26-35,117,Platinum,Manufacturing,Samoa,4216.6,78,Phone,2025-03-20,Social Media,Account Management,False,35.6,3,2,-0.62,Customer,2025-10-30,Process Optimization,Low,3,4713.41,High,False,Completed,2025-11-16,2025-11-28,6973.2,Below Targets,1.05,10.0,5.0,0.24,3,2,Regional,4427.43,41111.85,0.44,29.0,0.479,Medium Performance
CUST_951,36-45,113,Basic,Technology,Tokelau,35644.33,11,Chat,2025-08-28,Phone,Product Feature,True,29.9,4,3,-0.63,Customer,2025-08-09,Technology Upgrade,Low,9,81600.73,Medium,True,Approved,,,55445.15,,2.81,5.0,6.0,0.71,8,5,Local,0.0,335650.77,0.54,,-0.321,Medium Performance
CUST_952,18-25,18,Gold,Finance,Zimbabwe,24584.66,9,Social Media,2025-02-02,Help Desk,Complaint,False,37.7,3,2,-0.22,Management,2025-11-08,Service Innovation,Low,20,22869.67,Low,True,Completed,2025-11-17,2025-11-27,27754.47,Partially Met,2.45,6.0,7.0,0.27,6,9,Regional,60232.42,36876.99,0.32,19.0,0.214,Low Performance
CUST_953,26-35,110,Silver,Retail,Croatia,32088.5,12,Social Media,2025-10-14,Phone,Account Management,False,10.0,3,2,-0.27,Management,2025-06-18,Technology Upgrade,High,16,3232.98,Low,True,Completed,2025-10-30,2025-11-03,4847.06,Partially Met,1.0,4.0,1.0,0.89,7,9,Global,32088.5,294144.58,0.57,138.0,0.499,Medium Performance
CUST_954,46-55,111,Silver,Finance,Gibraltar,2506.0,90,In-Person,2025-02-18,Social Media,Billing,True,0.7,4,2,0.08,Customer,2025-08-29,Customer Experience,High,16,14421.98,Low,True,Approved,,,55445.15,,2.81,5.0,6.0,0.25,2,2,Regional,0.0,23180.5,0.45,,2.844,Medium Performance
CUST_955,26-35,18,Silver,Healthcare,El Salvador,27834.6,24,Phone,2025-07-26,Help Desk,Technical Support,False,1.4,3,2,-0.35,Employee,2025-10-28,Service Innovation,High,12,99992.45,High,False,Completed,2025-11-19,2025-11-27,99096.89,Exceeded Targets,3.77,9.0,5.0,0.46,2,4,Regional,104936.44,41751.9,0.3,30.0,-0.009,Low Performance
CUST_956,18-25,91,Basic,Healthcare,Algeria,17677.95,4,Chat,2025-06-18,Phone,Product Feature,False,66.8,2,3,0.06,Employee,2025-09-08,Product Improvement,Medium,10,12648.36,High,False,Under Review,,,55445.15,,2.81,5.0,6.0,0.58,8,9,Local,0.0,134057.79,0.47,,3.384,Medium Performance
CUST_957,18-25,17,Basic,Technology,Montenegro,1674.62,39,Email,2025-06-14,Help Desk,Product Feature,False,17.8,1,3,-0.33,Employee,2025-10-04,Service Innovation,High,21,27001.06,Medium,False,In Development,,,55445.15,,2.81,5.0,6.0,0.69,3,9,Local,0.0,2372.38,0.46,,1.053,Medium Performance
CUST_958,26-35,11,Silver,Technology,Cocos (Keeling) Islands,19583.53,97,Chat,2025-04-04,Social Media,Complaint,True,48.7,2,2,0.12,Customer,2025-06-23,Process Optimization,High,8,82566.83,High,False,Completed,2025-11-25,2025-11-26,119094.28,Met Targets,4.2,7.0,10.0,0.56,6,6,Global,82250.83,17951.57,0.71,156.0,0.442,High Performance
CUST_959,36-45,45,Platinum,Finance,Korea,29821.65,40,Email,2025-02-10,Help Desk,Product Feature,True,41.7,1,2,0.21,AI Analysis,2025-10-19,Service Innovation,Low,2,69257.57,Medium,True,Rejected,,,55445.15,,2.81,5.0,6.0,0.11,2,1,Regional,0.0,111831.19,0.24,,-0.199,Low Performance
CUST_960,36-45,54,Platinum,Healthcare,Bouvet Island (Bouvetoya),12059.65,97,Chat,2025-08-09,Chat,Account Management,True,6.4,3,1,-0.11,Customer,2025-11-01,Process Optimization,Medium,22,56453.74,Medium,True,Completed,2025-11-01,2025-11-28,53854.97,Exceeded Targets,2.8,4.0,8.0,0.68,10,10,Local,33767.02,54268.42,0.88,27.0,-0.046,High Performance
CUST_961,55+,109,Platinum,Finance,Nigeria,13832.99,59,Social Media,2025-11-04,Phone,Product Feature,True,38.5,2,1,0.49,Management,2025-10-25,Process Optimization,High,10,51716.09,Low,False,Completed,2025-11-01,2025-11-23,67055.43,Partially Met,1.0,6.0,6.0,0.3,7,10,Local,13832.99,125649.66,0.53,29.0,0.297,Medium Performance
CUST_962,36-45,69,Gold,Finance,Cook Islands,23197.53,75,Email,2025-02-01,Social Media,Technical Support,False,40.8,4,1,-0.68,Employee,2025-09-25,Customer Experience,Medium,2,24677.02,Low,True,In Development,,,55445.15,,2.81,5.0,6.0,0.64,5,6,Local,0.0,133385.8,0.63,,1.247,Medium Performance
CUST_963,26-35,109,Basic,Finance,Qatar,32181.78,18,In-Person,2025-08-06,Social Media,Technical Support,True,20.5,2,3,-0.13,Employee,2025-07-10,Service Innovation,Low,3,44819.56,Low,False,Completed,2025-11-03,2025-11-04,40780.51,Met Targets,4.23,1.0,5.0,0.17,8,9,Local,136128.93,292317.84,0.38,117.0,-0.09,Low Performance
CUST_964,18-25,46,Silver,Education,San Marino,9216.6,52,Social Media,2025-01-11,Help Desk,Technical Support,False,61.9,1,2,-0.56,Employee,2025-09-08,Customer Experience,High,7,12989.89,Low,True,In Development,,,55445.15,,2.81,5.0,6.0,0.53,6,1,Local,0.0,35330.3,0.55,,3.268,Medium Performance
CUST_965,26-35,6,Platinum,Technology,Ghana,33735.51,7,Email,2024-12-07,Help Desk,Technical Support,True,15.6,5,1,-0.02,AI Analysis,2025-09-14,Product Improvement,Low,2,1204.1,High,True,Completed,2025-10-09,2025-10-11,1453.63,Partially Met,2.44,7.0,3.0,0.25,6,7,Global,82314.64,16867.76,0.31,27.0,0.207,Low Performance
CUST_966,36-45,90,Platinum,Technology,Sierra Leone,25949.08,48,Chat,2024-12-30,Help Desk,Product Feature,True,52.5,5,3,0.62,Employee,2025-08-19,Process Optimization,High,10,79598.26,Medium,True,Completed,2025-11-20,2025-11-28,76735.35,Below Targets,3.43,8.0,8.0,0.83,9,2,Regional,89005.34,194618.1,0.74,101.0,-0.036,High Performance
CUST_967,36-45,49,Gold,Retail,Zimbabwe,36828.89,32,Social Media,2025-03-12,Email,Suggestion,True,44.5,3,1,0.36,Customer,2025-06-04,Product Improvement,Low,15,97429.46,Medium,False,In Development,,,55445.15,,2.81,5.0,6.0,0.15,3,8,Global,0.0,150384.63,0.26,,-0.431,Low Performance
CUST_968,46-55,9,Silver,Technology,Maldives,39295.8,21,In-Person,2025-05-06,Email,Suggestion,False,34.6,1,2,0.32,Customer,2025-11-08,Process Optimization,High,8,7855.5,Low,False,Rejected,,,55445.15,,2.81,5.0,6.0,0.12,8,7,Local,0.0,29471.85,0.38,,6.058,Low Performance
CUST_969,36-45,32,Silver,Healthcare,Cook Islands,10321.91,63,Email,2024-12-25,Help Desk,Product Feature,True,5.6,2,2,0.64,Management,2025-07-12,Service Innovation,Medium,14,22846.35,Medium,True,Completed,2025-11-19,2025-11-19,31803.54,Partially Met,1.37,1.0,1.0,0.85,4,8,Regional,14141.02,27525.09,0.63,130.0,0.392,Medium Performance
CUST_970,26-35,73,Silver,Healthcare,Iran,35300.43,10,Phone,2025-10-03,Phone,Product Feature,False,25.1,5,2,-0.24,Employee,2025-09-18,Process Optimization,Medium,18,71646.96,Low,False,Approved,,,55445.15,,2.81,5.0,6.0,0.74,8,7,Regional,0.0,214744.28,0.55,,-0.226,Medium Performance
CUST_971,55+,10,Gold,Healthcare,Estonia,46007.82,18,Email,2025-03-31,Email,Billing,False,48.2,1,2,0.61,Employee,2025-11-28,Technology Upgrade,Medium,10,19214.92,Medium,True,In Development,,,55445.15,,2.81,5.0,6.0,0.15,3,8,Local,0.0,38339.85,0.21,,1.886,Low Performance
CUST_972,36-45,41,Gold,Healthcare,Montserrat,48130.69,32,Social Media,2025-05-30,Chat,Suggestion,False,23.0,4,3,-0.06,AI Analysis,2025-10-03,Customer Experience,Low,15,51619.62,High,False,Completed,2025-10-06,2025-10-10,51365.52,Partially Met,3.69,2.0,1.0,0.35,3,6,Local,177602.25,164446.52,0.32,7.0,-0.005,Low Performance
CUST_973,46-55,75,Silver,Education,Israel,21230.93,50,In-Person,2025-06-26,Chat,Billing,True,59.0,1,2,0.53,AI Analysis,2025-08-04,Technology Upgrade,Low,16,18752.99,Low,False,Rejected,,,55445.15,,2.81,5.0,6.0,0.57,4,5,Global,0.0,132693.31,0.49,,1.957,Medium Performance
CUST_974,36-45,111,Silver,Technology,Argentina,6984.03,15,Chat,2025-02-26,Social Media,Suggestion,False,64.9,2,1,0.57,Management,2025-06-28,Technology Upgrade,Medium,18,98412.63,High,True,Completed,2025-07-27,2025-09-24,102489.1,Below Targets,3.75,8.0,3.0,0.4,9,5,Global,26190.11,64602.28,0.48,88.0,0.041,Medium Performance
CUST_975,18-25,59,Basic,Healthcare,Australia,11893.82,79,In-Person,2025-09-25,Phone,Billing,False,32.9,2,1,-0.61,Employee,2025-07-11,Product Improvement,Low,23,70612.86,Medium,True,Rejected,,,55445.15,,2.81,5.0,6.0,0.49,8,1,Regional,0.0,58477.95,0.69,,-0.215,Medium Performance
CUST_976,26-35,53,Silver,Manufacturing,Belize,7460.93,67,Social Media,2025-08-12,Phone,Billing,True,5.3,2,1,-0.95,Customer,2025-07-17,Service Innovation,Medium,17,91892.48,Low,False,Approved,,,55445.15,,2.81,5.0,6.0,0.26,4,7,Regional,0.0,32952.44,0.44,,-0.397,Medium Performance
CUST_977,55+,49,Basic,Education,Turkey,8736.09,89,In-Person,2025-05-27,Help Desk,Account Management,False,52.3,1,3,-0.59,Customer,2025-11-16,Customer Experience,Low,22,26066.26,Medium,False,Approved,,,55445.15,,2.81,5.0,6.0,0.12,6,7,Regional,0.0,35672.37,0.54,,1.127,Medium Performance
CUST_978,55+,92,Basic,Technology,Maldives,43420.8,19,Chat,2025-06-12,Help Desk,Product Feature,True,65.4,2,2,-0.9,Customer,2025-10-01,Product Improvement,High,11,29885.58,Low,False,Completed,2025-11-20,2025-11-25,42728.64,Exceeded Targets,2.93,1.0,4.0,0.86,9,10,Global,127222.94,332892.8,0.65,55.0,0.43,Medium Performance
CUST_979,18-25,37,Gold,Manufacturing,Marshall Islands,3872.82,37,Email,2025-10-18,Chat,Technical Support,True,25.4,4,3,-0.32,Employee,2025-07-07,Customer Experience,High,17,63796.24,Low,False,Approved,,,55445.15,,2.81,5.0,6.0,0.48,8,6,Regional,0.0,11941.2,0.55,,-0.131,Medium Performance
CUST_980,55+,7,Silver,Technology,Guadeloupe,31411.04,2,Email,2025-04-28,Social Media,Complaint,False,27.8,4,1,-0.03,AI Analysis,2025-08-18,Service Innovation,Medium,2,10029.84,High,True,Completed,2025-10-31,2025-11-17,11271.66,Exceeded Targets,2.32,10.0,9.0,0.66,4,8,Global,72873.61,18323.11,0.36,91.0,0.124,Low Performance
CUST_981,18-25,56,Basic,Technology,Nigeria,18607.78,50,Social Media,2025-02-06,Help Desk,Account Management,True,6.6,5,2,0.65,AI Analysis,2025-08-02,Technology Upgrade,Medium,19,73848.47,High,True,Approved,,,55445.15,,2.81,5.0,6.0,0.43,8,1,Global,0.0,86836.31,0.58,,-0.249,Medium Performance
CUST_982,36-45,111,Basic,Finance,Chad,48497.51,69,Phone,2025-10-05,Chat,Technical Support,False,26.0,5,1,0.18,AI Analysis,2025-07-07,Customer Experience,Medium,23,15845.17,Medium,True,Completed,2025-10-28,2025-10-29,15331.64,Met Targets,3.1,10.0,9.0,0.23,3,7,Regional,150342.28,448601.97,0.41,114.0,-0.032,Medium Performance
CUST_983,26-35,13,Platinum,Manufacturing,Holy See (Vatican City State),24357.9,72,Email,2025-02-08,Email,Suggestion,False,39.1,3,2,-0.14,AI Analysis,2025-10-23,Service Innovation,High,1,81663.94,Low,True,Completed,2025-11-15,2025-11-18,94796.07,Met Targets,1.21,8.0,3.0,0.48,7,7,Global,29473.06,26387.72,0.63,26.0,0.161,Medium Performance
CUST_984,55+,104,Silver,Finance,Argentina,16174.46,82,Chat,2025-01-01,Email,Technical Support,False,9.5,5,2,0.89,AI Analysis,2025-11-09,Product Improvement,High,1,80575.39,Medium,True,Under Review,,,55445.15,,2.81,5.0,6.0,0.53,10,8,Local,0.0,140178.65,0.78,,-0.312,High Performance
CUST_985,18-25,82,Platinum,Healthcare,Jamaica,28000.71,92,Phone,2024-12-09,Social Media,Account Management,False,33.1,1,1,0.76,Management,2025-11-16,Process Optimization,Medium,5,69636.11,Medium,False,Completed,2025-11-24,2025-11-26,93741.55,Exceeded Targets,0.54,2.0,3.0,0.16,3,5,Local,15120.38,191338.18,0.46,10.0,0.346,Medium Performance
CUST_986,26-35,38,Gold,Retail,Hong Kong,11222.01,87,Email,2025-10-05,Chat,Suggestion,False,61.2,4,2,-0.81,AI Analysis,2025-11-17,Product Improvement,Low,19,58673.86,Medium,True,Completed,2025-11-27,2025-11-28,76090.82,Below Targets,2.07,7.0,7.0,0.72,7,5,Local,23229.56,35536.36,0.76,11.0,0.297,High Performance
CUST_987,55+,79,Platinum,Education,Belarus,42807.37,25,Chat,2025-10-21,Chat,Billing,True,44.5,3,1,-0.68,Management,2025-07-19,Process Optimization,Low,13,68532.93,Medium,True,Approved,,,55445.15,,2.81,5.0,6.0,0.87,3,3,Local,0.0,281815.19,0.47,,-0.191,Medium Performance
CUST_988,55+,10,Gold,Healthcare,Lithuania,49211.68,91,Email,2025-02-18,Social Media,Billing,False,50.1,4,3,-0.51,Customer,2025-07-14,Product Improvement,Medium,16,79070.49,High,True,Completed,2025-09-27,2025-10-01,115544.04,Exceeded Targets,3.85,2.0,1.0,0.16,3,7,Local,189464.97,41009.73,0.46,79.0,0.461,Medium Performance
CUST_989,18-25,65,Basic,Healthcare,Denmark,20365.62,72,In-Person,2025-07-18,Phone,Suggestion,False,60.9,3,3,-0.09,Employee,2025-06-26,Process Optimization,Medium,10,51252.41,High,True,Completed,2025-09-08,2025-09-24,73091.15,Met Targets,0.99,10.0,7.0,0.48,2,5,Regional,20161.96,110313.77,0.47,90.0,0.426,Medium Performance
CUST_990,26-35,115,Platinum,Manufacturing,Mali,19673.26,37,Phone,2025-06-01,Phone,Billing,True,7.1,4,3,-0.72,AI Analysis,2025-07-10,Technology Upgrade,Medium,5,78089.34,Low,False,Completed,2025-07-27,2025-08-05,80678.07,Met Targets,4.95,8.0,3.0,0.33,1,1,Global,97382.64,188535.41,0.27,26.0,0.033,Low Performance
CUST_991,26-35,3,Platinum,Manufacturing,Tonga,2956.66,39,Social Media,2025-09-18,Email,Product Feature,True,42.6,5,2,-0.44,Employee,2025-10-07,Technology Upgrade,High,13,95481.49,Low,True,Approved,,,55445.15,,2.81,5.0,6.0,0.89,6,7,Global,0.0,739.16,0.63,,-0.419,Medium Performance
CUST_992,26-35,49,Silver,Technology,British Indian Ocean Territory (Chagos Archipelago),4925.75,8,Email,2025-04-01,Email,Complaint,True,38.1,5,3,-0.53,AI Analysis,2025-11-24,Service Innovation,High,24,1351.6,Medium,True,Completed,2025-11-28,2025-11-28,1690.29,Met Targets,2.01,5.0,2.0,0.37,10,3,Global,9900.76,20113.48,0.48,4.0,0.251,Medium Performance
CUST_993,18-25,80,Silver,Technology,Estonia,46211.39,91,Phone,2025-07-04,Social Media,Account Management,False,6.8,4,2,-0.66,Customer,2025-08-29,Service Innovation,High,5,98519.49,High,False,In Development,,,55445.15,,2.81,5.0,6.0,0.78,10,5,Regional,0.0,308075.93,0.9,,-0.437,High Performance
CUST_994,36-45,99,Platinum,Technology,Togo,43654.84,92,Phone,2025-10-13,Email,Billing,True,70.5,5,1,0.35,Employee,2025-11-10,Product Improvement,Low,14,50222.27,Low,False,In Development,,,55445.15,,2.81,5.0,6.0,0.88,2,9,Global,0.0,360152.43,0.67,,0.104,Medium Performance
CUST_995,18-25,96,Gold,Healthcare,Pitcairn Islands,33529.67,78,Phone,2025-01-03,Social Media,Account Management,False,46.8,1,2,0.62,AI Analysis,2025-09-18,Technology Upgrade,Low,4,51399.62,Medium,False,Approved,,,55445.15,,2.81,5.0,6.0,0.63,9,4,Regional,0.0,268237.36,0.77,,0.079,High Performance
CUST_996,26-35,56,Gold,Technology,Congo,4845.19,84,Social Media,2024-12-10,Phone,Account Management,False,12.8,2,1,-0.15,AI Analysis,2025-11-15,Technology Upgrade,Low,23,51972.99,High,True,Rejected,,,55445.15,,2.81,5.0,6.0,0.17,7,6,Local,0.0,22610.89,0.57,,0.067,Medium Performance
CUST_997,26-35,71,Basic,Retail,Greece,14925.98,75,Phone,2025-01-02,Chat,Complaint,True,10.2,3,3,-0.05,AI Analysis,2025-08-05,Process Optimization,Medium,11,97478.62,Medium,False,Completed,2025-11-05,2025-11-14,115446.97,Met Targets,4.6,6.0,9.0,0.12,1,2,Global,68659.51,88312.05,0.32,101.0,0.184,Low Performance
CUST_998,36-45,16,Platinum,Technology,Iceland,44651.11,100,Social Media,2024-12-24,Chat,Account Management,True,41.4,2,3,0.91,Management,2025-08-17,Technology Upgrade,Medium,3,53903.94,Medium,True,In Development,,,55445.15,,2.81,5.0,6.0,0.52,1,1,Global,0.0,59534.81,0.54,,0.029,Medium Performance
CUST_999,36-45,100,Basic,Technology,Cuba,36060.77,24,Chat,2024-12-05,Chat,Complaint,True,37.9,4,3,0.67,AI Analysis,2025-10-20,Customer Experience,Low,15,99249.39,High,True,Approved,,,55445.15,,2.81,5.0,6.0,0.57,1,2,Local,0.0,300506.42,0.3,,-0.441,Low Performance
CUST_1000,26-35,44,Basic,Technology,Switzerland,32365.43,51,Email,2025-07-29,Social Media,Product Feature,True,41.4,1,2,0.32,Management,2025-09-02,Process Optimization,High,6,23479.13,Low,False,Under Review,,,55445.15,,2.81,5.0,6.0,0.61,1,7,Local,0.0,118673.24,0.41,,1.361,Medium Performance
